repo,sha,author,date,message,additions,deletions,total_changes
jlevy/the-art-of-command-line,b7cabed0931e172d199bd310524de7c160f2a4fb,Joshua Levy,2017-11-22T00:40:17Z,Merge pull request #534 from jondot/patch-1  Fix wrong ripgrep link,1,1,2
jlevy/the-art-of-command-line,0c269ad88b1133d80cc9928d42dc88d109571615,Dotan J. Nahum,2017-11-21T07:28:43Z,Fix wrong ripgrep link,1,1,2
jlevy/the-art-of-command-line,29f0cbcb48fed8001d8c928e640d0897766277c7,snowme34,2017-11-19T19:55:54Z,zh: Update translation  Edited zh: Update translation #530 based on reviews by @Psycho7,9,9,18
jlevy/the-art-of-command-line,6f6e1a13cf43e8c8564827e9bea65b40671d750e,Joshua Levy,2017-11-11T23:23:04Z,Merge pull request #524 from ChristopherBiscardi/jiq  mention jiq,1,1,2
jlevy/the-art-of-command-line,07979a6b536f133bde206888372b2c920b007b28,Joshua Levy,2017-11-11T23:22:41Z,Mention both jid qnd jiq.,1,2,3
jlevy/the-art-of-command-line,d3f363c7ead68b474725c1a0ce096c97d69c2419,Joshua Levy,2017-11-11T23:18:47Z,Merge pull request #529 from petk/patch-shuf  Remove duplicate shuf,0,2,2
jlevy/the-art-of-command-line,a4fe1b1376eddb6a7e0ce3a7ee99fcc0edf7c1b9,Joshua Levy,2017-11-11T23:17:27Z,Merge pull request #528 from petk/patch-osx  Fix OS X typo name,1,1,2
jlevy/the-art-of-command-line,ec7c8c22c4f97878f178ba7fba3fd6513c1f1d4a,Joshua Levy,2017-11-11T23:16:55Z,Merge pull request #520 from lcmtwn/patch-1  zh-Hant: fix typo and formatting,7,7,14
jlevy/the-art-of-command-line,1cbdd187c14bab0661bb06e1367c1331baf985d0,Joshua Levy,2017-11-11T23:16:25Z,Merge pull request #521 from pravdomil/patch-1  cs: typos,12,12,24
jlevy/the-art-of-command-line,0b2599c944c6c08ce78fd423b25e2810b57e4dcc,Joshua Levy,2017-11-11T23:15:16Z,Merge pull request #526 from Justinsanity/master  zh-Hant: Correct markup effect in README-zh-Hant.md,1,1,2
jlevy/the-art-of-command-line,1901a2103d5787df380c861cf016aa2c0027327c,Eric Guirbal,2017-11-02T22:01:14Z,fr: Synchronize the translation,36,23,59
jlevy/the-art-of-command-line,6565ed30e743f786c7cd2482228b8648727418c1,snowme34,2017-10-23T05:40:55Z,Update translation,29,11,40
jlevy/the-art-of-command-line,625ab90623f0896a9b622665c5f4783b5298d5cb,Peter Kokot,2017-10-13T22:18:32Z,Remove duplicate shuf,0,2,2
jlevy/the-art-of-command-line,4672f22be9e1687f3611590d0c820b759b459219,Peter Kokot,2017-10-13T21:46:11Z,Fix OS X typo name,1,1,2
jlevy/the-art-of-command-line,44eb6599a4e5a03aefd5b5905904452c0568cbda,Peter Kokot,2017-10-13T21:37:34Z,sl: Update Slovenian translation,40,28,68
