repo,sha,author,date,message,additions,deletions,total_changes
codecrafters-io/build-your-own-x,160648ab228517b08cec6d3b9f82f34867ea3952,Lakshay Tyagi,2022-09-04T03:00:37Z,Merge pull request #1 from imlakshay08/imlakshay08-patch-1  Update README.md,1,1,2
codecrafters-io/build-your-own-x,9d6f7b7e94296bd8ce37b06ca1b7ebea1eee4b67,Lakshay Tyagi,2022-09-04T03:00:17Z,Update README.md,1,1,2
codecrafters-io/build-your-own-x,33fa557b9ec7e9579edfd238f24cb564cdcb74d3,Lakshay Tyagi,2022-09-04T02:59:11Z,Update README.md,1,0,1
codecrafters-io/build-your-own-x,e2b7eb8a6dea16822a092515ad690d1e61dbe07e,fake-rookie,2022-08-05T08:04:59Z,Merge branch 'codecrafters-io:master' into master,1,1,2
codecrafters-io/build-your-own-x,be9acbf75ad6f74cb4fca47f106d3484ff816a43,Paul Kuruvilla,2022-08-04T11:23:29Z,Merge pull request #751 from guuzaa/rust-text-editor-hecto  Add tutorial for building a Rust Text Editor.,1,0,1
codecrafters-io/build-your-own-x,412fef4fc502f936427bc33419ed009f8d84b459,Paul Kuruvilla,2022-08-03T11:57:52Z,Merge pull request #763 from jefQuery/patch-1  Remove Web Search Engine dangling hashlink,0,1,1
codecrafters-io/build-your-own-x,d97014ed498bf4366812109ebb4721f05b3aa61b,fake-rookie,2022-07-22T16:05:58Z,Merge branch 'codecrafters-io:master' into master,1,1,2
codecrafters-io/build-your-own-x,cf4ca0a2c6707c3e9fe622beda24e084983b0e6b,Paul Kuruvilla,2022-07-20T14:00:56Z,Merge pull request #775 from aasisodiya/patch-1  Update Games With Go unavailable link,1,1,2
codecrafters-io/build-your-own-x,8b1492ee134edd0a86d914656cd2a0006eb4e4b7,Akashsingh Sisodiya,2022-07-16T11:42:45Z,Update Games With Go unavailable link  [https://gameswithgo.org/](https://gameswithgo.org/) This website is no longer available. Hence update the URL to point to it's [Original YouTube Video Playlist](https://www.youtube.com/playlist?list=PLDZujg-VgQlZUy1iCqBbe5faZLMkA3g2x) instead,1,1,2
codecrafters-io/build-your-own-x,0796177e8ebc40dec3aa1db13a144aeb5a9b575b,fake-rookie,2022-07-14T13:28:22Z,Merge branch 'codecrafters-io:master' into master,0,1,1
codecrafters-io/build-your-own-x,059193c30c6d9997e4c86867e3a55492b632d5e2,Paul Kuruvilla,2022-07-11T00:35:19Z,Merge pull request #766 from ajohn5960/remove-unavailable-javascript-resource  Remove Javascript Neural network unavailable link,0,1,1
codecrafters-io/build-your-own-x,3090fb2ce21a53c3ea952f7731ecfe168ed63c6d,ajohn5960,2022-07-10T20:26:58Z,Remove Javascript Neural network unavailable link,0,1,1
codecrafters-io/build-your-own-x,0462634959d12c04a3ea108630d1e0399182f34b,fake-rookie,2022-07-08T06:06:23Z,Merge branch 'codecrafters-io:master' into master,1,1,2
